Player,PTS,WS,HOF,VALUE,G,WS/48,Year,AST,STL,BLK,TOV,FG%,FT%,OWS,DWS,Pos,TRB,PPG,MVP,APG,SPG,BPG,TPG,RPG
David Wesley,12790.0,66.5,NOHOF,0,1029.0,0.08925,1994.0,4424.0,1376.0,170.0,1921.0,0.409375,0.7932499999999999,38.0,28.499999999999996,PG,2633.0,12.429543245869777,0,4.299319727891157,1.337220602526725,0.1652089407191448,1.8668610301263362,2.558794946550049
David West,13539.0,82.49999999999999,NOHOF,0,961.0,0.13564285714285715,2004.0,2135.0,717.0,775.0,1580.0,0.49214285714285705,0.7946428571428573,42.699999999999996,39.3,PF,6352.0,14.088449531737773,0,2.2216441207075963,0.7460978147762747,0.8064516129032258,1.6441207075962538,6.609781477627472
David Wingate,4166.0,11.8,NOHOF,0,740.0,0.04773333333333333,1987.0,1376.0,597.0,122.0,853.0,0.4583333333333333,0.7304166666666667,-0.6000000000000004,12.2,SG,1420.0,5.629729729729729,0,1.8594594594594596,0.8067567567567567,0.16486486486486487,1.1527027027027028,1.9189189189189189
David Wood,1810.0,11.4,NOHOF,0,474.0,0.06670000000000001,1989.0,325.0,183.0,86.0,260.0,0.4283333333333333,0.8009999999999999,6.800000000000001,4.6000000000000005,PF,1158.0,3.818565400843882,0,0.6856540084388185,0.3860759493670886,0.18143459915611815,0.5485232067510548,2.4430379746835444
DeAndre Jordan,6151.0,67.0,NOHOF,0,673.0,0.15511111111111112,2009.0,440.0,410.0,1207.0,846.0,0.666888888888889,0.428888888888889,35.300000000000004,31.6,C,6817.0,9.13967310549777,0,0.6537890044576523,0.6092124814264487,1.7934621099554235,1.2570579494799405,10.12927191679049
DeJuan Blair,2865.0,18.999999999999996,NOHOF,0,424.0,0.09971428571428573,2010.0,349.0,316.0,127.0,471.0,0.5024285714285714,0.5905714285714286,7.5,11.400000000000002,PF,2153.0,6.757075471698113,0,0.8231132075471698,0.7452830188679245,0.29952830188679247,1.1108490566037736,5.077830188679245
DeMar DeRozan,11456.0,44.4,NOHOF,0,595.0,0.102,2010.0,1661.0,570.0,163.0,1148.0,0.448375,0.8206249999999999,31.6,13.000000000000002,SG,2424.0,19.25378151260504,0,2.791596638655462,0.957983193277311,0.2739495798319328,1.9294117647058824,4.0739495798319325
DeMarcus Cousins,12250.0,44.5,NOHOF,0,559.0,0.12088888888888889,2011.0,1800.0,786.0,668.0,1955.0,0.4568888888888889,0.7413333333333333,19.1,25.3,C,6067.0,21.91413237924866,0,3.2200357781753133,1.4060822898032201,1.1949910554561718,3.4973166368515205,10.853309481216458
DeMarre Carroll,3453.0,22.6,NOHOF,0,450.0,0.07883333333333332,2010.0,491.0,439.0,108.0,316.0,0.4303333333333334,0.7973999999999999,12.0,10.6,SF,1632.0,7.673333333333333,0,1.0911111111111111,0.9755555555555555,0.24,0.7022222222222222,3.6266666666666665
DeSagana Diop,1581.0,17.299999999999994,NOHOF,0,755.0,0.043187500000000004,2002.0,342.0,282.0,774.0,452.0,0.41843750000000013,0.3529375,0.3000000000000001,16.999999999999996,C,2884.0,2.094039735099338,0,0.45298013245033114,0.37350993377483444,1.0251655629139074,0.5986754966887418,3.8198675496688743
DeShawn Stevenson,6975.0,13.399999999999999,NOHOF,0,968.0,0.011117647058823529,2001.0,1569.0,491.0,157.0,964.0,0.37229411764705883,0.6721176470588235,4.700000000000001,8.6,SG,2221.0,7.205578512396694,0,1.6208677685950412,0.5072314049586777,0.1621900826446281,0.9958677685950413,2.294421487603306
Dean Garrett,1773.0,14.000000000000002,NOHOF,0,393.0,0.0435,1997.0,209.0,175.0,382.0,213.0,0.4215,0.49614285714285716,6.5,7.6,C,1867.0,4.511450381679389,0,0.5318066157760815,0.44529262086513993,0.9720101781170484,0.5419847328244275,4.750636132315521
Dean Meminger,2552.0,16.7,NOHOF,0,416.0,0.08316666666666668,1972.0,1046.0,242.0,28.0,0.0,0.46483333333333327,0.6163333333333333,8.7,7.699999999999999,SG,1086.0,6.134615384615385,0,2.514423076923077,0.5817307692307693,0.0673076923076923,0.0,2.610576923076923
Dee Brown,7602.0,36.800000000000004,NOHOF,0,767.0,0.04222222222222222,1991.0,2536.0,924.0,235.0,1043.0,0.38300000000000006,0.7641176470588237,22.8,14.2,PG,1819.0,9.911342894393742,0,3.3063885267275097,1.2046936114732725,0.30638852672750977,1.3598435462842242,2.3715775749674055
Delaney Rudd,816.0,0.7,NOHOF,0,239.0,-0.0215,1990.0,519.0,74.0,4.0,250.0,0.36424999999999996,0.75975,-1.5,2.2,PG,184.0,3.414225941422594,0,2.1715481171548117,0.30962343096234307,0.016736401673640166,1.0460251046025104,0.7698744769874477
Dell Curry,12670.0,41.400000000000006,NOHOF,0,1083.0,0.082875,1987.0,1909.0,985.0,238.0,1299.0,0.4529375,0.8369375,24.1,17.5,SG,2617.0,11.698984302862419,0,1.76269621421976,0.9095106186518929,0.21975992613111728,1.1994459833795015,2.4164358264081254
Delonte West,4705.0,25.7,NOHOF,0,493.0,0.0841,2005.0,1769.0,524.0,208.0,819.0,0.44020000000000004,0.7995000000000001,10.8,15.000000000000002,SG,1458.0,9.543610547667344,0,3.588235294117647,1.0628803245436105,0.42190669371196754,1.6612576064908722,2.9574036511156185
Dennis Awtrey,4023.0,28.300000000000004,NOHOF,0,878.0,0.061437500000000006,1971.0,1760.0,202.0,195.0,297.0,0.4440000000000001,0.6315625,7.200000000000002,20.700000000000003,C,3940.0,4.582004555808656,0,2.0045558086560367,0.23006833712984054,0.22209567198177677,0.33826879271070615,4.4874715261958995
Dennis Hopson,4376.0,9.2,NOHOF,0,405.0,0.055571428571428584,1988.0,641.0,386.0,198.0,648.0,0.4447142857142857,0.7433333333333333,2.5,6.8999999999999995,SG,1145.0,10.804938271604938,0,1.5827160493827162,0.9530864197530864,0.4888888888888889,1.6,2.8271604938271606
Dennis Schroder,3244.0,7.7,NOHOF,0,285.0,0.040249999999999994,2014.0,1258.0,210.0,29.0,652.0,0.42050000000000004,0.78675,1.0,6.6,PG,676.0,11.382456140350877,0,4.414035087719299,0.7368421052631579,0.10175438596491228,2.287719298245614,2.3719298245614033
Dennis Scott,9216.0,37.0,NOHOF,0,746.0,0.07807142857142857,1991.0,1489.0,593.0,239.0,891.0,0.4067857142857143,0.7516428571428572,23.400000000000002,13.700000000000003,SG,2079.0,12.353887399463806,0,1.9959785522788205,0.7949061662198391,0.3203753351206434,1.1943699731903485,2.78686327077748
DerMarr Johnson,2121.0,6.4,NOHOF,0,344.0,0.06014285714285715,2001.0,304.0,198.0,149.0,349.0,0.41371428571428576,0.6875714285714286,1.0999999999999999,5.3,SF,769.0,6.165697674418604,0,0.8837209302325582,0.5755813953488372,0.4331395348837209,1.0145348837209303,2.23546511627907
Derek Anderson,7706.0,45.3,NOHOF,0,658.0,0.09923076923076923,1998.0,2184.0,714.0,93.0,1106.0,0.3936923076923077,0.8393076923076924,28.5,16.999999999999996,SF,2131.0,11.711246200607903,0,3.3191489361702127,1.0851063829787233,0.1413373860182371,1.6808510638297873,3.2386018237082066
Derek Fisher,11238.0,63.9,NOHOF,0,1383.0,0.07704545454545454,1997.0,4021.0,1422.0,105.0,1576.0,0.3861818181818181,0.8290454545454544,32.1,31.5,PG,2816.0,8.12581344902386,0,2.9074475777295734,1.0281995661605206,0.07592190889370933,1.1395516992046275,2.0361532899493855
Derek Harper,16797.0,90.8,NOHOF,0,1281.0,0.101,1984.0,6911.0,2082.0,312.0,2469.0,0.4528333333333332,0.7306666666666667,54.400000000000006,36.300000000000004,PG,3025.0,13.112412177985949,0,5.3950039032006245,1.6252927400468384,0.24355971896955503,1.9274004683840749,2.3614363778298206
Derek Smith,5800.0,19.2,NOHOF,0,473.0,0.07118181818181818,1983.0,994.0,308.0,198.0,788.0,0.45845454545454545,0.7252727272727273,13.699999999999998,5.500000000000001,SF,1467.0,12.26215644820296,0,2.1014799154334036,0.6511627906976745,0.4186046511627907,1.6659619450317125,3.1014799154334036
Derek Strong,3088.0,18.5,NOHOF,0,456.0,0.078,1992.0,291.0,203.0,94.0,421.0,0.3861,0.7797999999999998,9.5,9.1,PF,2213.0,6.771929824561403,0,0.6381578947368421,0.4451754385964912,0.20614035087719298,0.9232456140350878,4.853070175438597
Deron Williams,15814.0,87.10000000000001,NOHOF,0,974.0,0.11449999999999998,2006.0,7846.0,977.0,229.0,2770.0,0.43743750000000003,0.81925,66.1,20.8,PG,3026.0,16.236139630390145,0,8.055441478439425,1.0030800821355237,0.2351129363449692,2.8439425051334704,3.106776180698152
Derrek Dickey,2166.0,11.6,NOHOF,0,368.0,0.07357142857142855,1974.0,367.0,143.0,64.0,80.0,0.45671428571428574,0.782,5.4,6.1,PF,1672.0,5.885869565217392,0,0.9972826086956522,0.38858695652173914,0.17391304347826086,0.21739130434782608,4.543478260869565
Derrick Brown,1080.0,5.6,NOHOF,0,220.0,0.09540000000000001,2010.0,152.0,109.0,42.0,144.0,0.5523999999999999,0.5874,3.5,2.1,SF,512.0,4.909090909090909,0,0.6909090909090909,0.4954545454545455,0.19090909090909092,0.6545454545454545,2.327272727272727
Derrick Chievous,1379.0,3.9,NOHOF,0,209.0,0.051600000000000014,1989.0,141.0,103.0,22.0,232.0,0.42940000000000006,0.712,0.6000000000000001,3.3000000000000007,SF,454.0,6.598086124401914,0,0.6746411483253588,0.49282296650717705,0.10526315789473684,1.1100478468899522,2.172248803827751
Derrick Coleman,12884.0,64.2,NOHOF,0,781.0,0.09213333333333333,1991.0,1985.0,606.0,1051.0,2036.0,0.4220000000000001,0.7707333333333334,28.400000000000002,36.10000000000001,PF,7232.0,16.496798975672217,0,2.541613316261204,0.7759282970550576,1.3457106274007682,2.6069142125480154,9.259923175416134
Derrick Favors,6012.0,36.400000000000006,NOHOF,0,557.0,0.11944444444444444,2011.0,549.0,417.0,693.0,800.0,0.5096666666666667,0.6407777777777777,18.1,18.5,PF,3847.0,10.793536804308797,0,0.9856373429084381,0.748653500897666,1.244165170556553,1.436265709156194,6.906642728904847
Derrick McKey,10266.0,61.7,NOHOF,0,937.0,0.10393333333333334,1988.0,2254.0,1072.0,611.0,1713.0,0.4671333333333333,0.7720666666666668,31.200000000000003,30.5,SF,4387.0,10.95624332977588,0,2.405549626467449,1.144076840981857,0.6520811099252934,1.8281750266808965,4.68196371398079
Derrick Rose,9155.0,34.4,NOHOF,0,470.0,0.08449999999999999,2009.0,2799.0,372.0,172.0,1333.0,0.437625,0.8185,20.299999999999997,14.2,PG,1735.0,19.47872340425532,1,5.95531914893617,0.7914893617021277,0.3659574468085106,2.8361702127659574,3.6914893617021276
Derrick Williams,4735.0,17.8,NOHOF,0,554.0,0.0661,2012.0,377.0,261.0,135.0,503.0,0.4297000000000001,0.7110000000000001,9.200000000000001,8.700000000000001,PF,2145.0,8.546931407942239,0,0.6805054151624549,0.4711191335740072,0.24368231046931407,0.907942238267148,3.871841155234657
Desmond Mason,8914.0,28.300000000000004,NOHOF,0,723.0,0.0525,2001.0,1212.0,508.0,262.0,1147.0,0.44616666666666666,0.7253333333333334,15.700000000000003,12.600000000000001,SF,3386.0,12.329183955739973,0,1.6763485477178424,0.7026279391424619,0.3623789764868603,1.586445366528354,4.683264177040111
Detlef Schrempf,16589.0,113.80000000000001,NOHOF,0,1205.0,0.13994444444444445,1986.0,4012.0,909.0,331.0,2401.0,0.47983333333333333,0.7983333333333333,79.4,34.5,SF,7418.0,13.766804979253113,0,3.3294605809128632,0.754356846473029,0.27468879668049795,1.9925311203319502,6.156016597510374
Devean George,3536.0,18.300000000000004,NOHOF,0,630.0,0.06463636363636363,2000.0,543.0,436.0,230.0,447.0,0.3842727272727273,0.722,4.6000000000000005,13.6,SF,1975.0,5.612698412698412,0,0.861904761904762,0.692063492063492,0.36507936507936506,0.7095238095238096,3.134920634920635
Devin Brown,3781.0,13.299999999999999,NOHOF,0,525.0,0.02458333333333333,2003.0,751.0,300.0,65.0,576.0,0.37916666666666665,0.7906363636363636,3.5,10.0,SG,1430.0,7.201904761904762,0,1.4304761904761905,0.5714285714285714,0.12380952380952381,1.0971428571428572,2.723809523809524
Devin Harris,11599.0,60.7,NOHOF,0,981.0,0.11017647058823532,2005.0,4467.0,1076.0,183.0,1918.0,0.43529411764705883,0.794764705882353,39.800000000000004,21.0,PG,2254.0,11.823649337410805,0,4.553516819571866,1.0968399592252804,0.18654434250764526,1.9551478083588176,2.2976554536187566
Dewayne Dedmon,1052.0,10.5,NOHOF,0,255.0,0.07757142857142856,2014.0,76.0,89.0,201.0,180.0,0.4502857142857143,0.6341428571428571,4.3,6.1,C,1272.0,4.125490196078432,0,0.2980392156862745,0.34901960784313724,0.788235294117647,0.7058823529411765,4.988235294117647
Dick Barnett,15358.0,68.8,NOHOF,0,971.0,0.09678571428571427,1960.0,2729.0,1.0,0.0,0.0,0.44528571428571434,0.7342857142857143,46.800000000000004,22.1,SG,2812.0,15.816683831101956,0,2.810504634397528,0.0010298661174047373,0.0,0.0,2.8959835221421217
Dick Cunningham,1012.0,4.2,NOHOF,0,358.0,0.048428571428571425,1969.0,221.0,2.0,2.0,0.0,0.41733333333333333,0.5428333333333334,-0.9999999999999999,5.1,C,1324.0,2.8268156424581004,0,0.61731843575419,0.00558659217877095,0.00558659217877095,0.0,3.6983240223463687
Dick Farley,1378.0,8.3,NOHOF,0,211.0,0.10500000000000002,1955.0,386.0,0.0,0.0,0.0,0.38433333333333336,0.7016666666666667,3.5,4.6,SG,527.0,6.530805687203792,0,1.8293838862559242,0.0,0.0,0.0,2.4976303317535544
Dick Garmaker,6446.0,28.7,NOHOF,0,491.0,0.09325,1956.0,1320.0,0.0,0.0,0.0,0.4005,0.787375,20.299999999999997,8.4,SG,2061.0,13.128309572301426,0,2.6883910386965377,0.0,0.0,0.0,4.197556008146639
Dick Garrett,3576.0,5.899999999999999,NOHOF,0,379.0,0.004428571428571429,1970.0,872.0,20.0,2.0,0.0,0.388,0.8358571428571429,1.0000000000000002,5.0,SG,1044.0,9.435356200527705,0,2.300791556728232,0.052770448548812667,0.005277044854881266,0.0,2.7546174142480213
Dick Gibbs,1946.0,2.0,NOHOF,0,400.0,-0.06414285714285715,1972.0,322.0,67.0,35.0,0.0,0.3301428571428571,0.7848333333333334,-0.9000000000000004,3.0,SF,718.0,4.865,0,0.805,0.1675,0.0875,0.0,1.795
Dick Mehen,2543.0,10.0,NOHOF,0,259.0,0.012,1950.0,598.0,0.0,0.0,0.0,0.3633333333333333,0.714,6.2,3.9000000000000004,PF,728.0,9.818532818532818,0,2.3088803088803087,0.0,0.0,0.0,2.810810810810811
Dick Ricketts,2582.0,2.0,NOHOF,0,280.0,0.008799999999999999,1956.0,653.0,0.0,0.0,0.0,0.32120000000000004,0.6978,-8.6,10.700000000000001,PF,1827.0,9.221428571428572,0,2.3321428571428573,0.0,0.0,0.0,6.525
Dick Schnittker,3030.0,22.000000000000004,NOHOF,0,364.0,0.126,1951.0,479.0,0.0,0.0,0.0,0.37833333333333335,0.8123333333333332,15.600000000000001,6.500000000000001,SF,1372.0,8.324175824175825,0,1.315934065934066,0.0,0.0,0.0,3.769230769230769
Dick Snyder,12836.0,64.4,NOHOF,0,1046.0,0.09820000000000001,1967.0,3109.0,300.0,157.0,84.0,0.48086666666666666,0.8263333333333335,48.5,15.8,SG,3055.0,12.27151051625239,0,2.9722753346080304,0.28680688336520077,0.15009560229445507,0.08030592734225621,2.9206500956022943
Dick Van,15079.0,75.10000000000001,NOHOF,0,921.0,0.11033333333333335,1966.0,3057.0,264.0,44.0,0.0,0.46366666666666667,0.7933333333333331,58.7,16.7,SG,3807.0,16.37242128121607,0,3.3192182410423454,0.28664495114006516,0.04777415852334419,0.0,4.133550488599348
Dickey Simpkins,1520.0,5.3999999999999995,NOHOF,0,367.0,0.058333333333333334,1995.0,338.0,100.0,65.0,400.0,0.467125,0.5874999999999999,-0.7000000000000002,5.8999999999999995,PF,1264.0,4.141689373297003,0,0.9209809264305178,0.2724795640326976,0.1771117166212534,1.0899182561307903,3.444141689373297
Didier Ilunga-Mbenga,497.0,2.8000000000000003,NOHOF,0,276.0,0.06233333333333334,2005.0,51.0,44.0,167.0,99.0,0.44788888888888895,0.6125555555555555,-0.30000000000000004,3.0000000000000004,C,423.0,1.8007246376811594,0,0.18478260869565216,0.15942028985507245,0.605072463768116,0.358695652173913,1.5326086956521738
Dike Eddleman,3967.0,7.2,NOHOF,0,333.0,0.002500000000000001,1950.0,686.0,0.0,0.0,0.0,0.3515,0.5978333333333333,-2.1,9.3,SF,1184.0,11.912912912912914,0,2.06006006006006,0.0,0.0,0.0,3.5555555555555554
Dino Radja,3733.0,14.200000000000001,NOHOF,0,224.0,0.07799999999999999,1994.0,356.0,201.0,282.0,495.0,0.48775,0.7307499999999999,6.699999999999999,7.6000000000000005,PF,1883.0,16.665178571428573,0,1.5892857142857142,0.8973214285714286,1.2589285714285714,2.2098214285714284,8.40625
Dion Glover,3027.0,7.0,NOHOF,0,363.0,0.0455,2000.0,585.0,283.0,84.0,472.0,0.398,0.7511250000000002,1.8000000000000003,5.199999999999999,SG,1163.0,8.338842975206612,0,1.6115702479338843,0.7796143250688705,0.23140495867768596,1.300275482093664,3.203856749311295
Dion Waiters,5378.0,8.5,NOHOF,0,415.0,0.03471428571428571,2013.0,1072.0,424.0,110.0,724.0,0.40857142857142853,0.6968571428571428,-0.09999999999999998,8.6,SG,1084.0,12.959036144578313,0,2.5831325301204817,1.0216867469879518,0.26506024096385544,1.7445783132530122,2.612048192771084
Dirk Minniefield,1957.0,6.299999999999999,NOHOF,0,368.0,0.027571428571428573,1986.0,1421.0,327.0,21.0,608.0,0.45699999999999996,0.6615714285714286,5.551115123125783e-17,6.199999999999999,PG,603.0,5.317934782608695,0,3.8614130434782608,0.8885869565217391,0.057065217391304345,1.6521739130434783,1.638586956521739
Doc Rivers,9698.0,70.2,NOHOF,0,927.0,0.13373333333333332,1984.0,5051.0,1628.0,372.0,1711.0,0.4234666666666666,0.7663999999999999,35.8,34.5,PG,2734.0,10.461704422869472,0,5.4487594390507015,1.7562028047464942,0.40129449838187703,1.8457389428263216,2.9492988133764833
Dominic McGuire,1028.0,4.1,NOHOF,0,419.0,-0.012090909090909091,2008.0,453.0,172.0,199.0,271.0,0.3686363636363636,0.34554545454545454,-0.5999999999999999,4.9,SG,1326.0,2.4534606205250595,0,1.081145584725537,0.4105011933174224,0.47494033412887826,0.6467780429594272,3.164677804295943
Don Adams,5742.0,12.200000000000001,NOHOF,0,634.0,-0.0020909090909090864,1971.0,1126.0,283.0,55.0,0.0,0.37554545454545457,0.7232727272727272,-4.5,16.6,SF,3675.0,9.056782334384858,0,1.77602523659306,0.44637223974763407,0.08675078864353312,0.0,5.796529968454259
Don Boven,2214.0,9.7,NOHOF,0,262.0,0.05960000000000001,1950.0,472.0,0.0,0.0,0.0,0.34333333333333327,0.7105,6.000000000000001,3.4999999999999996,F-G,770.0,8.450381679389313,0,1.8015267175572518,0.0,0.0,0.0,2.9389312977099236
Don Buse,4485.0,35.0,NOHOF,0,648.0,0.09666666666666668,1977.0,2920.0,1160.0,97.0,601.0,0.4322222222222222,0.7856666666666667,15.500000000000002,19.299999999999997,PG,1507.0,6.921296296296297,0,4.506172839506172,1.7901234567901234,0.14969135802469136,0.9274691358024691,2.325617283950617
Don Chaney,6462.0,35.8,NOHOF,0,793.0,0.054000000000000006,1969.0,1659.0,536.0,209.0,220.0,0.4078461538461538,0.7677692307692308,11.299999999999999,24.800000000000004,SG,3029.0,8.148802017654477,0,2.0920554854981086,0.6759142496847415,0.2635561160151324,0.27742749054224464,3.819672131147541
Don Collins,3914.0,13.0,NOHOF,0,384.0,0.058375,1981.0,736.0,436.0,123.0,722.0,0.44600000000000006,0.7608750000000001,3.0999999999999996,9.999999999999998,SF,1105.0,10.192708333333334,0,1.9166666666666667,1.1354166666666667,0.3203125,1.8802083333333333,2.8776041666666665
Don Ford,3324.0,14.3,NOHOF,0,547.0,0.05566666666666667,1976.0,712.0,296.0,160.0,347.0,0.45944444444444443,0.8143333333333334,5.6,8.6,SF,1876.0,6.076782449725777,0,1.3016453382084094,0.5411334552102377,0.29250457038391225,0.6343692870201096,3.4296160877513713
Don Henriksen,1404.0,5.300000000000001,NOHOF,0,208.0,0.044333333333333336,1953.0,351.0,0.0,0.0,0.0,0.35525,0.694,2.6999999999999997,2.5,C,1474.0,6.75,0,1.6875,0.0,0.0,0.0,7.086538461538462
Don Kojis,9948.0,35.8,NOHOF,0,814.0,0.08283333333333333,1964.0,1112.0,89.0,16.0,0.0,0.44683333333333336,0.6955833333333334,18.5,17.099999999999998,SF,4555.0,12.22113022113022,0,1.366093366093366,0.10933660933660934,0.019656019656019656,0.0,5.5958230958230954
Don Lofgran,1265.0,3.1,NOHOF,0,209.0,0.041,1951.0,216.0,0.0,0.0,0.0,0.32325,0.6787500000000001,0.2,2.9,F-C,817.0,6.052631578947368,0,1.0334928229665072,0.0,0.0,0.0,3.909090909090909
Don MacLean,3490.0,9.299999999999999,NOHOF,0,319.0,0.028777777777777777,1993.0,404.0,118.0,51.0,398.0,0.4012222222222222,0.72925,6.999999999999999,2.4000000000000004,PF,1210.0,10.940438871473354,0,1.2664576802507836,0.36990595611285265,0.15987460815047022,1.2476489028213167,3.793103448275862
Don May,3792.0,12.600000000000001,NOHOF,0,437.0,0.06544444444444444,1969.0,453.0,29.0,10.0,0.0,0.4408888888888889,0.811888888888889,7.500000000000001,5.1,SF,1519.0,8.677345537757438,0,1.036613272311213,0.06636155606407322,0.02288329519450801,0.0,3.4759725400457664
Don Ohl,12532.0,33.50000000000001,NOHOF,0,797.0,0.06675,1961.0,2400.0,0.0,0.0,0.0,0.4372499999999999,0.7441666666666666,20.6,12.9,SG,2338.0,15.72396486825596,0,3.0112923462986196,0.0,0.0,0.0,2.933500627352572
Don Otten,4456.0,40.1,NOHOF,0,414.0,0.16425,1950.0,573.0,0.0,0.0,0.0,0.33299999999999996,0.7557272727272726,29.000000000000007,11.2,C,1767.0,10.76328502415459,0,1.3840579710144927,0.0,0.0,0.0,4.268115942028985
Don Reid,1598.0,14.799999999999997,NOHOF,0,441.0,0.0713,1996.0,154.0,206.0,313.0,276.0,0.4751,0.6439999999999999,6.000000000000001,8.9,PF,1271.0,3.623582766439909,0,0.3492063492063492,0.4671201814058957,0.7097505668934241,0.6258503401360545,2.8820861678004537
Donald Hodge,1200.0,1.9000000000000001,NOHOF,0,264.0,0.03957142857142857,1992.0,195.0,85.0,103.0,238.0,0.4186666666666667,0.7402500000000001,-0.2000000000000001,2.2,PF,832.0,4.545454545454546,0,0.7386363636363636,0.32196969696969696,0.39015151515151514,0.9015151515151515,3.1515151515151514
Donald Royal,3458.0,20.499999999999996,NOHOF,0,597.0,0.05776923076923076,1990.0,542.0,277.0,111.0,600.0,0.42430769230769233,0.8043076923076923,12.700000000000003,7.6,SF,1626.0,5.792294807370184,0,0.9078726968174204,0.4639865996649916,0.18592964824120603,1.0050251256281406,2.7236180904522613
Donald Sloan,1453.0,3.8,NOHOF,0,274.0,-0.0114,2012.0,794.0,101.0,11.0,293.0,0.3833333333333333,0.7254999999999999,1.6,2.1,PG,550.0,5.302919708029197,0,2.897810218978102,0.3686131386861314,0.040145985401459854,1.0693430656934306,2.0072992700729926
Donatas Motiejunas,1826.0,7.3,NOHOF,0,248.0,0.0568,2013.0,270.0,118.0,81.0,284.0,0.4508,0.5969999999999999,2.6999999999999997,4.499999999999999,PF,949.0,7.362903225806452,0,1.0887096774193548,0.47580645161290325,0.32661290322580644,1.1451612903225807,3.8266129032258065
Donnell Harvey,1659.0,7.400000000000001,NOHOF,0,312.0,0.11033333333333332,2001.0,219.0,142.0,131.0,287.0,0.5405555555555556,0.6604444444444444,2.3,4.8,PF,1218.0,5.3173076923076925,0,0.7019230769230769,0.4551282051282051,0.4198717948717949,0.9198717948717948,3.9038461538461537
Donnie Butcher,2259.0,5.699999999999999,NOHOF,0,357.0,0.03328571428571429,1962.0,829.0,0.0,0.0,0.0,0.3901428571428571,0.6148571428571429,1.8,3.8999999999999995,PG,1150.0,6.3277310924369745,0,2.3221288515406164,0.0,0.0,0.0,3.2212885154061626
Donte Greene,1541.0,1.5999999999999999,NOHOF,0,253.0,0.008249999999999997,2009.0,183.0,111.0,116.0,222.0,0.39425,0.7395,-0.7999999999999998,2.4,SF,600.0,6.090909090909091,0,0.7233201581027668,0.43873517786561267,0.45849802371541504,0.8774703557312253,2.3715415019762847
Donyell Marshall,12925.0,70.0,NOHOF,0,1137.0,0.09633333333333331,1995.0,1542.0,934.0,1076.0,1539.0,0.41604761904761894,0.7272380952380954,31.3,38.900000000000006,SF,7665.0,11.367634124890062,0,1.3562005277044855,0.8214599824098505,0.9463500439753738,1.353562005277045,6.741424802110818
Dorell Wright,4597.0,26.0,NOHOF,0,549.0,0.06245454545454545,2005.0,850.0,418.0,271.0,475.0,0.4116363636363637,0.7899090909090909,13.799999999999999,12.200000000000001,SF,2093.0,8.373406193078324,0,1.5482695810564664,0.761384335154827,0.4936247723132969,0.8652094717668488,3.8123861566484516
Dorie Murrey,1914.0,8.1,NOHOF,0,428.0,0.075125,1967.0,258.0,0.0,0.0,0.0,0.38812499999999994,0.6759999999999999,3.2,5.0,PF,1776.0,4.47196261682243,0,0.602803738317757,0.0,0.0,0.0,4.149532710280374
Doug Christie,10061.0,58.1,NOHOF,0,934.0,0.05784210526315792,1993.0,3308.0,1705.0,429.0,1920.0,0.4045789473684211,0.7955789473684212,26.199999999999996,31.599999999999998,SG,3713.0,10.771948608137045,0,3.5417558886509637,1.8254817987152034,0.4593147751605996,2.0556745182012848,3.975374732334047
Doug Collins,7427.0,38.0,NOHOF,0,415.0,0.108125,1974.0,1368.0,518.0,114.0,485.0,0.484125,0.831125,27.400000000000002,10.7,SG,1339.0,17.896385542168673,0,3.2963855421686747,1.2481927710843375,0.2746987951807229,1.1686746987951808,3.2265060240963854
Doug McDermott,2057.0,8.0,NOHOF,0,249.0,0.063,2015.0,181.0,44.0,17.0,146.0,0.4396000000000001,0.7911999999999999,5.0,2.9000000000000004,SF,596.0,8.261044176706827,0,0.7269076305220884,0.17670682730923695,0.06827309236947791,0.5863453815261044,2.393574297188755
Doug Overton,2694.0,1.9,NOHOF,0,605.0,-0.0007368421052631604,1993.0,1271.0,241.0,22.0,582.0,0.42963157894736836,0.798470588235294,-0.10000000000000003,1.9000000000000004,PG,800.0,4.452892561983471,0,2.100826446280992,0.39834710743801655,0.03636363636363636,0.9619834710743802,1.322314049586777
Doug Smith,2356.0,2.9999999999999996,NOHOF,0,296.0,-0.0010000000000000037,1992.0,400.0,224.0,150.0,353.0,0.41200000000000003,0.7426,-1.8000000000000005,4.8,PF,1234.0,7.95945945945946,0,1.3513513513513513,0.7567567567567568,0.5067567567567568,1.1925675675675675,4.168918918918919
Doug West,6477.0,17.8,NOHOF,0,676.0,0.03733333333333333,1990.0,1292.0,459.0,189.0,823.0,0.4429166666666666,0.7884166666666665,12.000000000000002,5.3,SG,1670.0,9.581360946745562,0,1.9112426035502958,0.6789940828402367,0.27958579881656803,1.217455621301775,2.470414201183432
Draymond Green,3566.0,32.9,NOHOF,0,397.0,0.132,2013.0,1627.0,540.0,415.0,718.0,0.417,0.7100000000000001,11.899999999999999,21.1,SF,2684.0,8.982367758186397,0,4.0982367758186395,1.3602015113350125,1.0453400503778338,1.8085642317380353,6.760705289672544
Drew Gooden,11722.0,56.00000000000001,NOHOF,0,1050.0,0.09243478260869564,2003.0,1155.0,716.0,638.0,1614.0,0.45773913043478254,0.7827391304347826,23.200000000000003,33.00000000000001,SF-PF,7567.0,11.163809523809524,0,1.1,0.6819047619047619,0.6076190476190476,1.5371428571428571,7.206666666666667
